activity_id,activity_date,swim_context,split_index,split_type,distance,distance_unit,duration_sec,pace_sec_per_100,since_start_sec,stroke_style,stroke_count,swolf,avg_hr,max_hr,start_ts,end_ts,source_row_key,pool_length,pool_length_unit
A0109,2026-04-08 00:09:03,pool,36,rest_interval,0.000,yd,27.0,,2302.0,,,,,,2302,2329,A0109:36:REST,,
A0109,2026-04-08 00:09:03,pool,37,swim_interval,100.000,yd,91.0,91.0,2329.0,,,,135.8,141.0,2329,2420,A0109:37,,
A0109,2026-04-08 00:09:03,pool,38,rest_interval,0.000,yd,20.0,,2420.0,,,,,,2420,2440,A0109:38:REST,,
A0109,2026-04-08 00:09:03,pool,39,swim_interval,100.000,yd,90.0,90.0,2440.0,,,,142.0,144.0,2440,2530,A0109:39,,
A0109,2026-04-08 00:09:03,pool,40,rest_interval,0.000,yd,30.0,,2530.0,,,,,,2530,2560,A0109:40:REST,,
A0109,2026-04-08 00:09:03,pool,41,swim_interval,100.000,yd,91.0,91.0,2560.0,,,,145.3,148.0,2560,2651,A0109:41,,
A0109,2026-04-08 00:09:03,pool,42,rest_interval,0.000,yd,28.0,,2651.0,,,,,,2651,2679,A0109:42:REST,,
A0109,2026-04-08 00:09:03,pool,43,swim_interval,100.000,yd,91.0,91.0,2679.0,,,,144.4,148.0,2679,2770,A0109:43,,
A0109,2026-04-08 00:09:03,pool,44,rest_interval,0.000,yd,27.0,,2770.0,,,,,,2770,2797,A0109:44:REST,,
A0109,2026-04-08 00:09:03,pool,45,swim_interval,100.000,yd,91.0,91.0,2797.0,,,,146.1,150.0,2797,2888,A0109:45,,
A0109,2026-04-08 00:09:03,pool,46,rest_interval,0.000,yd,59.0,,2888.0,,,,,,2888,2947,A0109:46:REST,,
A0109,2026-04-08 00:09:03,pool,47,swim_interval,50.000,yd,49.0,98.0,2947.0,,,,123.7,127.0,2947,2996,A0109:47,,
A0109,2026-04-08 00:09:03,pool,48,rest_interval,0.000,yd,14.0,,2996.0,,,,,,2996,3010,A0109:48:REST,,
A0121,2026-04-03 00:07:10,pool,1,swim_interval,75.000,yd,128.0,170.7,0.0,,,,76.2,78.0,0,128,A0121:1,,
A0121,2026-04-03 00:07:10,pool,2,swim_interval,25.000,yd,110.0,440.0,128.0,,,,90.0,115.0,128,238,A0121:2,,
A0121,2026-04-03 00:07:10,pool,3,rest_interval,0.000,yd,32.0,,238.0,,,,,,238,270,A0121:3:REST,,
A0121,2026-04-03 00:07:10,pool,4,swim_interval,25.000,yd,7.0,28.0,270.0,,,,94.1,95.0,270,277,A0121:4,,
A0121,2026-04-03 00:07:10,pool,5,rest_interval,0.000,yd,18.0,,277.0,,,,,,277,295,A0121:5:REST,,
A0121,2026-04-03 00:07:10,pool,6,swim_interval,25.000,yd,10.0,40.0,295.0,,,,97.0,102.0,295,305,A0121:6,,
A0121,2026-04-03 00:07:10,pool,7,rest_interval,0.000,yd,24.0,,305.0,,,,,,305,329,A0121:7:REST,,
A0121,2026-04-03 00:07:10,pool,8,swim_interval,25.000,yd,4.0,16.0,329.0,,,,100.0,100.0,329,333,A0121:8,,
A0121,2026-04-03 00:07:10,pool,9,rest_interval,0.000,yd,18.0,,333.0,,,,,,333,351,A0121:9:REST,,
A0121,2026-04-03 00:07:10,pool,10,swim_interval,25.000,yd,34.0,136.0,351.0,,,,100.4,112.0,351,385,A0121:10,,
A0121,2026-04-03 00:07:10,pool,11,swim_interval,25.000,yd,4.0,16.0,385.0,,,,97.0,98.0,385,389,A0121:11,,
A0121,2026-04-03 00:07:10,pool,12,rest_interval,0.000,yd,19.0,,389.0,,,,,,389,408,A0121:12:REST,,
A0121,2026-04-03 00:07:10,pool,13,swim_interval,25.000,yd,7.0,28.0,408.0,,,,0.0,99.0,408,415,A0121:13,,
A0121,2026-04-03 00:07:10,pool,14,rest_interval,0.000,yd,31.0,,415.0,,,,,,415,446,A0121:14:REST,,
A0121,2026-04-03 00:07:10,pool,15,swim_interval,25.000,yd,3.0,12.0,446.0,,,,0.0,102.0,446,449,A0121:15,,
A0121,2026-04-03 00:07:10,pool,16,rest_interval,0.000,yd,21.0,,449.0,,,,,,449,470,A0121:16:REST,,
A0121,2026-04-03 00:07:10,pool,17,swim_interval,25.000,yd,4.0,16.0,470.0,,,,0.0,108.0,470,474,A0121:17,,
A0121,2026-04-03 00:07:10,pool,18,rest_interval,0.000,yd,29.0,,474.0,,,,,,474,503,A0121:18:REST,,
A0121,2026-04-03 00:07:10,pool,19,swim_interval,25.000,yd,6.0,24.0,503.0,,,,98.0,99.0,503,509,A0121:19,,
A0121,2026-04-03 00:07:10,pool,20,rest_interval,0.000,yd,18.0,,509.0,,,,,,509,527,A0121:20:REST,,
A0121,2026-04-03 00:07:10,pool,21,swim_interval,25.000,yd,7.0,28.0,527.0,,,,0.0,103.0,527,534,A0121:21,,
A0121,2026-04-03 00:07:10,pool,22,rest_interval,0.000,yd,27.0,,534.0,,,,,,534,561,A0121:22:REST,,
A0121,2026-04-03 00:07:10,pool,23,swim_interval,25.000,yd,6.0,24.0,561.0,,,,100.0,100.0,561,567,A0121:23,,
A0121,2026-04-03 00:07:10,pool,24,rest_interval,0.000,yd,18.0,,567.0,,,,,,567,585,A0121:24:REST,,
A0121,2026-04-03 00:07:10,pool,25,swim_interval,25.000,yd,62.0,248.0,585.0,,,,95.5,109.0,585,647,A0121:25,,
A0121,2026-04-03 00:07:10,pool,26,rest_interval,0.000,yd,19.0,,647.0,,,,,,647,666,A0121:26:REST,,
A0121,2026-04-03 00:07:10,pool,27,swim_interval,50.000,yd,11.0,22.0,666.0,,,,109.0,111.0,666,677,A0121:27,,
A0121,2026-04-03 00:07:10,pool,28,rest_interval,0.000,yd,71.0,,677.0,,,,,,677,748,A0121:28:REST,,
A0121,2026-04-03 00:07:10,pool,29,swim_interval,50.000,yd,11.0,22.0,748.0,,,,0.0,119.0,748,759,A0121:29,,
A0121,2026-04-03 00:07:10,pool,30,rest_interval,0.000,yd,37.0,,759.0,,,,,,759,796,A0121:30:REST,,
A0121,2026-04-03 00:07:10,pool,31,swim_interval,25.000,yd,11.0,44.0,796.0,,,,0.0,117.0,796,807,A0121:31,,
A0121,2026-04-03 00:07:10,pool,32,swim_interval,150.000,yd,147.0,98.0,807.0,,,,120.5,126.0,807,954,A0121:32,,
A0121,2026-04-03 00:07:10,pool,33,rest_interval,0.000,yd,50.0,,954.0,,,,,,954,1004,A0121:33:REST,,
A0121,2026-04-03 00:07:10,pool,34,swim_interval,100.000,yd,90.0,90.0,1004.0,,,,125.8,131.0,1004,1094,A0121:34,,
A0121,2026-04-03 00:07:10,pool,35,rest_interval,0.000,yd,10.0,,1094.0,,,,,,1094,1104,A0121:35:REST,,
A0121,2026-04-03 00:07:10,pool,36,swim_interval,199.999,yd,199.0,99.5,1104.0,,,,136.0,140.0,1104,1303,A0121:36,,
A0121,2026-04-03 00:07:10,pool,37,rest_interval,0.000,yd,43.0,,1303.0,,,,,,1303,1346,A0121:37:REST,,
A0121,2026-04-03 00:07:10,pool,38,swim_interval,50.000,yd,41.0,82.0,1346.0,,,,128.1,130.0,1346,1387,A0121:38,,
A0121,2026-04-03 00:07:10,pool,39,rest_interval,0.000,yd,14.0,,1387.0,,,,,,1387,1401,A0121:39:REST,,
A0121,2026-04-03 00:07:10,pool,40,swim_interval,50.000,yd,57.0,114.0,1401.0,,,,125.2,128.0,1401,1458,A0121:40,,
A0121,2026-04-03 00:07:10,pool,41,rest_interval,0.000,yd,170.0,,1458.0,,,,,,1458,1628,A0121:41:REST,,
A0121,2026-04-03 00:07:10,pool,42,swim_interval,199.999,yd,193.0,96.5,1628.0,,,,131.4,139.0,1628,1821,A0121:42,,
A0121,2026-04-03 00:07:10,pool,43,rest_interval,0.000,yd,17.0,,1821.0,,,,,,1821,1838,A0121:43:REST,,
A0121,2026-04-03 00:07:10,pool,44,swim_interval,75.000,yd,65.0,86.7,1838.0,,,,132.5,136.0,1838,1903,A0121:44,,
A0121,2026-04-03 00:07:10,pool,45,rest_interval,0.000,yd,13.0,,1903.0,,,,,,1903,1916,A0121:45:REST,,
A0121,2026-04-03 00:07:10,pool,46,swim_interval,75.000,yd,67.0,89.3,1916.0,,,,133.8,136.0,1916,1983,A0121:46,,
A0121,2026-04-03 00:07:10,pool,47,rest_interval,0.000,yd,14.0,,1983.0,,,,,,1983,1997,A0121:47:REST,,
A0121,2026-04-03 00:07:10,pool,48,swim_interval,50.000,yd,40.0,80.0,1997.0,,,,135.4,137.0,1997,2037,A0121:48,,
